USPS|GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
PA|42197|620L900US42197|State House District 197|8333666|4329|3.218|0.002|40.015516|-75.144273
PA|42198|620L900US42198|State House District 198|10146898|0|3.918|0.|40.052902|-75.13345
PA|42199|620L900US42199|State House District 199|592711810|5143498|228.847|1.986|40.205723|-77.353967
PA|42200|620L900US42200|State House District 200|16570505|82597|6.398|0.032|40.058615|-75.185158
PA|42201|620L900US42201|State House District 201|11342875|2705|4.38|0.001|40.042402|-75.163376
PA|42202|620L900US42202|State House District 202|6475601|0|2.5|0.|40.03554|-75.061026
PA|42203|620L900US42203|State House District 203|9069380|54222|3.502|0.021|40.046064|-75.095304
RI|44001|620L900US44001|State House District 1|3048741|283313|1.177|0.109|41.831191|-71.395665
RI|44002|620L900US44002|State House District 2|3898227|973695|1.505|0.376|41.822532|-71.403026
RI|44003|620L900US44003|State House District 3|3768720|0|1.455|0.|41.844974|-71.421315
RI|44004|620L900US44004|State House District 4|6049964|1157214|2.336|0.447|41.846507|-71.392997
RI|44005|620L900US44005|State House District 5|3386572|85809|1.308|0.033|41.856066|-71.43872
RI|44006|620L900US44006|State House District 6|5291205|36212|2.043|0.014|41.837679|-71.459
RI|44007|620L900US44007|State House District 7|2351576|0|0.908|0.|41.83263|-71.446261
RI|44008|620L900US44008|State House District 8|3202785|35372|1.237|0.014|41.824302|-71.432209
RI|44009|620L900US44009|State House District 9|2799004|16767|1.081|0.006|41.814443|-71.437041
RI|44010|620L900US44010|State House District 10|4341264|800962|1.676|0.309|41.79147|-71.424737
RI|44011|620L900US44011|State House District 11|2501853|0|0.966|0.|41.796696|-71.417815
RI|44012|620L900US44012|State House District 12|5554973|2259396|2.145|0.872|41.792931|-71.388292
RI|44013|620L900US44013|State House District 13|3881654|22164|1.499|0.009|41.812368|-71.46427
RI|44014|620L900US44014|State House District 14|5845355|519678|2.257|0.201|41.79565|-71.456512
RI|44015|620L900US44015|State House District 15|21754465|165884|8.399|0.064|41.75518|-71.495877
RI|44016|620L900US44016|State House District 16|6224614|134017|2.403|0.052|41.76954|-71.446625
RI|44017|620L900US44017|State House District 17|9788430|64815|3.779|0.025|41.77054|-71.468212
RI|44018|620L900US44018|State House District 18|5432318|621548|2.097|0.24|41.773043|-71.40974
RI|44019|620L900US44019|State House District 19|9249272|3862749|3.571|1.491|41.757172|-71.392879
RI|44020|620L900US44020|State House District 20|20560261|1112459|7.938|0.43|41.724067|-71.459543
RI|44021|620L900US44021|State House District 21|13479835|4163325|5.205|1.607|41.729882|-71.40525
RI|44022|620L900US44022|State House District 22|13465774|18437458|5.199|7.119|41.69393|-71.369448
RI|44023|620L900US44023|State House District 23|10990199|4735440|4.243|1.828|41.695286|-71.42346
RI|44024|620L900US44024|State House District 24|24599379|8391268|9.498|3.24|41.671605|-71.45115
RI|44025|620L900US44025|State House District 25|8078093|334712|3.119|0.129|41.703234|-71.530415
RI|44026|620L900US44026|State House District 26|15621060|496905|6.031|0.192|41.718848|-71.52661
RI|44027|620L900US44027|State House District 27|12711867|1083149|4.908|0.418|41.675786|-71.524501
RI|44028|620L900US44028|State House District 28|69373613|4888720|26.785|1.888|41.694744|-71.630463
RI|44029|620L900US44029|State House District 29|100092426|2587893|38.646|0.999|41.637083|-71.678361
RI|44030|620L900US44030|State House District 30|84898104|1381829|32.779|0.534|41.632906|-71.559962
RI|44031|620L900US44031|State House District 31|63308648|22448364|24.444|8.667|41.592185|-71.460127
RI|44032|620L900US44032|State House District 32|62777121|17376235|24.238|6.709|41.53694|-71.45533
RI|44033|620L900US44033|State House District 33|45561892|12216038|17.592|4.717|41.469001|-71.463636
RI|44034|620L900US44034|State House District 34|30956639|54464430|11.952|21.029|41.381591|-71.500566
RI|44035|620L900US44035|State House District 35|73927652|6857488|28.544|2.648|41.456814|-71.559057
RI|44036|620L900US44036|State House District 36|168037661|368289402|64.88|142.197|41.218198|-71.561634
RI|44037|620L900US44037|State House District 37|39537116|116173279|15.265|44.855|41.313053|-71.84279
RI|44038|620L900US44038|State House District 38|104826199|3222711|40.474|1.244|41.4476|-71.762243
RI|44039|620L900US44039|State House District 39|263894672|3721784|101.89|1.437|41.537077|-71.660356
RI|44040|620L900US44040|State House District 40|315282145|9039896|121.731|3.49|41.811721|-71.722794
RI|44041|620L900US44041|State House District 41|144330262|17398922|55.726|6.718|41.789179|-71.613995
RI|44042|620L900US44042|State House District 42|30600638|1332454|11.815|0.514|41.810057|-71.520435
RI|44043|620L900US44043|State House District 43|22712991|275382|8.77|0.106|41.841268|-71.508634
RI|44044|620L900US44044|State House District 44|39451132|1932039|15.232|0.746|41.881194|-71.500637
RI|44045|620L900US44045|State House District 45|18389774|481237|7.1|0.186|41.965278|-71.453209
RI|44046|620L900US44046|State House District 46|29849432|1644571|11.525|0.635|41.923107|-71.447847
RI|44047|620L900US44047|State House District 47|115376342|5944946|44.547|2.295|41.965188|-71.723332
RI|44048|620L900US44048|State House District 48|94418718|3336234|36.455|1.288|41.972359|-71.574705
RI|44049|620L900US44049|State House District 49|7580524|229502|2.927|0.089|42.007598|-71.527283
RI|44050|620L900US44050|State House District 50|7202828|214433|2.781|0.083|41.990711|-71.504693
RI|44051|620L900US44051|State House District 51|12730893|133767|4.915|0.052|42.008452|-71.467589
RI|44052|620L900US44052|State House District 52|39517913|3782006|15.258|1.46|41.976116|-71.409628
RI|44053|620L900US44053|State House District 53|54305715|3661944|20.968|1.414|41.90085|-71.546597
RI|44054|620L900US44054|State House District 54|6156670|219462|2.377|0.085|41.858225|-71.473477
RI|44055|620L900US44055|State House District 55|7151890|91135|2.761|0.035|41.866944|-71.441756
RI|44056|620L900US44056|State House District 56|1694274|29236|0.654|0.011|41.886145|-71.394678
RI|44057|620L900US44057|State House District 57|11381604|761550|4.394|0.294|41.923085|-71.408184
RI|44058|620L900US44058|State House District 58|4572652|11773|1.766|0.005|41.872499|-71.403753
RI|44059|620L900US44059|State House District 59|3398675|180472|1.312|0.07|41.865591|-71.388637
RI|44060|620L900US44060|State House District 60|2914623|81187|1.125|0.031|41.889384|-71.37333
RI|44061|620L900US44061|State House District 61|4279269|195907|1.652|0.076|41.885061|-71.349533
RI|44062|620L900US44062|State House District 62|5601409|73394|2.163|0.028|41.870067|-71.361692
RI|44063|620L900US44063|State House District 63|11272699|1104397|4.352|0.426|41.836877|-71.353007
RI|44064|620L900US44064|State House District 64|7493867|1559684|2.893|0.602|41.806405|-71.372374
RI|44065|620L900US44065|State House District 65|11025149|5918483|4.257|2.285|41.777279|-71.360641
RI|44066|620L900US44066|State House District 66|17567427|4627089|6.783|1.787|41.753264|-71.331563
RI|44067|620L900US44067|State House District 67|22070782|20335587|8.522|7.852|41.712101|-71.306564
RI|44068|620L900US44068|State House District 68|15934789|16402450|6.152|6.333|41.685158|-71.291664
RI|44069|620L900US44069|State House District 69|29359394|73962260|11.336|28.557|41.582509|-71.299486
RI|44070|620L900US44070|State House District 70|54610761|9362525|21.085|3.615|41.627053|-71.179248
RI|44071|620L900US44071|State House District 71|89425744|47415636|34.527|18.307|41.547779|-71.183708
RI|44072|620L900US44072|State House District 72|44819284|16616288|17.305|6.416|41.543314|-71.256068
RI|44073|620L900US44073|State House District 73|7857196|2625728|3.034|1.014|41.506913|-71.309056
RI|44074|620L900US44074|State House District 74|37630899|71341231|14.529|27.545|41.536989|-71.344904
RI|44075|620L900US44075|State House District 75|14732730|337934749|5.688|130.477|41.455054|-71.306799
SC|45001|620L900US45001|State House District 1|1457913822|88106103|562.904|34.018|34.824158|-83.054547
SC|45002|620L900US45002|State House District 2|414137344|62529349|159.899|24.143|34.624485|-82.963728
SC|45003|620L900US45003|State House District 3|229482926|7225297|88.604|2.79|34.751748|-82.801275
SC|45004|620L900US45004|State House District 4|655444999|3646019|253.069|1.408|34.937943|-82.675064
SC|45005|620L900US45005|State House District 5|146782495|1323257|56.673|0.511|34.812399|-82.581088
SC|45006|620L900US45006|State House District 6|394744805|4498815|152.412|1.737|34.647305|-82.649265
SC|45007|620L900US45007|State House District 7|668537962|6679082|258.124|2.579|34.450694|-82.513882
SC|45008|620L900US45008|State House District 8|291223586|66726391|112.442|25.763|34.525793|-82.801673
SC|45009|620L900US45009|State House District 9|131741234|1412301|50.866|0.545|34.584599|-82.564805
SC|45010|620L900US45010|State House District 10|158040431|1651150|61.02|0.638|34.75377|-82.502145
SC|45011|620L900US45011|State House District 11|1682865946|82964481|649.758|32.033|34.267493|-82.4929
SC|45012|620L900US45012|State House District 12|1248654702|90696566|482.108|35.018|33.957246|-82.276644
SC|45013|620L900US45013|State House District 13|916882474|24252567|354.01|9.364|34.066072|-81.989766
SC|45014|620L900US45014|State House District 14|1135449749|18328708|438.4|7.077|34.47247|-82.034625
SC|45015|620L900US45015|State House District 15|40622904|600511|15.685|0.232|32.973741|-80.04517
SC|45016|620L900US45016|State House District 16|256895658|1909051|99.188|0.737|34.707722|-82.160442
SC|45017|620L900US45017|State House District 17|765401295|11285000|295.523|4.357|35.078121|-82.449855
SC|45018|620L900US45018|State House District 18|183320258|3467960|70.78|1.339|35.017489|-82.268929
SC|45019|620L900US45019|State House District 19|77388616|1342168|29.88|0.518|34.906677|-82.449353
SC|45020|620L900US45020|State House District 20|63046045|301077|24.342|0.116|34.917624|-82.339504
SC|45021|620L900US45021|State House District 21|62967700|352248|24.312|0.136|34.862481|-82.241856
SC|45022|620L900US45022|State House District 22|46413633|443503|17.92|0.171|34.861925|-82.322565
SC|45023|620L900US45023|State House District 23|40080161|96369|15.475|0.037|34.851697|-82.403819
SC|45024|620L900US45024|State House District 24|56239170|316881|21.714|0.122|34.817517|-82.335615
SC|45025|620L900US45025|State House District 25|145606551|1545509|56.219|0.597|34.750497|-82.389426
SC|45026|620L900US45026|State House District 26|88719592|2582437|34.255|0.997|35.011342|-80.927133
SC|45027|620L900US45027|State House District 27|59310336|215334|22.9|0.083|34.749937|-82.272204
SC|45028|620L900US45028|State House District 28|320443709|3342458|123.724|1.291|34.626819|-82.333588
SC|45029|620L900US45029|State House District 29|1169128970|8733211|451.403|3.372|34.956715|-81.4772
SC|45030|620L900US45030|State House District 30|581534315|7297731|224.532|2.818|35.12164|-81.653472
SC|45031|620L900US45031|State House District 31|63101979|318656|24.364|0.123|34.940079|-81.953834
SC|45032|620L900US45032|State House District 32|161745140|3161871|62.45|1.221|35.020905|-81.895203
SC|45033|620L900US45033|State House District 33|639850996|6567875|247.048|2.536|34.792466|-81.888979
SC|45034|620L900US45034|State House District 34|158203901|2246516|61.083|0.867|34.90391|-82.045676
SC|45035|620L900US45035|State House District 35|256901698|2100751|99.19|0.811|34.79677|-82.099328
SC|45036|620L900US45036|State House District 36|181621334|4851145|70.124|1.873|34.958837|-82.151583
SC|45037|620L900US45037|State House District 37|99722960|157621|38.503|0.061|35.033945|-82.023142
SC|45038|620L900US45038|State House District 38|419729626|9105304|162.059|3.516|35.117799|-82.082365
SC|45039|620L900US45039|State House District 39|1312162391|39966017|506.629|15.431|33.990021|-81.61742
SC|45040|620L900US45040|State House District 40|1657001670|49376602|639.772|19.064|34.287913|-81.59757
SC|45041|620L900US45041|State House District 41|2265144043|66177292|874.577|25.551|34.463031|-81.146472
SC|45042|620L900US45042|State House District 42|1720040784|6176298|664.111|2.385|34.627626|-81.642325
SC|45043|620L900US45043|State House District 43|1280974937|12991226|494.587|5.016|34.707675|-81.082302
SC|45044|620L900US45044|State House District 44|149038455|1411093|57.544|0.545|34.93072|-80.84008
SC|45045|620L900US45045|State House District 45|1063302662|37162972|410.543|14.349|34.53742|-80.771929
SC|45046|620L900US45046|State House District 46|87441451|775240|33.761|0.299|34.964971|-81.052333
SC|45047|620L900US45047|State House District 47|468269078|3648603|180.8|1.409|35.071988|-81.236772
SC|45048|620L900US45048|State House District 48|109844825|21241244|42.411|8.201|35.070313|-81.070232
SC|45049|620L900US45049|State House District 49|181235613|1309948|69.975|0.506|34.897232|-81.112437
SC|45050|620L900US45050|State House District 50|2039544441|10042170|787.473|3.877|34.13896|-80.312668
SC|45051|620L900US45051|State House District 51|368850797|616313|142.414|0.238|33.923343|-80.289695
SC|45052|620L900US45052|State House District 52|417337043|3699876|161.135|1.429|34.048097|-80.772432
SC|45053|620L900US45053|State House District 53|1793034596|11132254|692.295|4.298|34.644669|-80.208146
SC|45054|620L900US45054|State House District 54|1960265448|27118589|756.863|10.471|34.561507|-79.728531
SC|45055|620L900US45055|State House District 55|1344694230|6458906|519.189|2.494|34.355083|-79.350554
SC|45056|620L900US45056|State House District 56|143437507|18133646|55.382|7.001|33.776912|-78.865592
SC|45057|620L900US45057|State House District 57|1828762860|12571542|706.089|4.854|34.053475|-79.438342
SC|45058|620L900US45058|State House District 58|639485682|7413184|246.907|2.862|33.894814|-79.178344
SC|45059|620L900US45059|State House District 59|902929549|5197919|348.623|2.007|34.148683|-79.513038
SC|45060|620L900US45060|State House District 60|1163359051|5345933|449.175|2.064|33.959208|-79.691232
SC|45061|620L900US45061|State House District 61|74733791|966872|28.855|0.373|33.763061|-78.996246
SC|45062|620L900US45062|State House District 62|770984936|1805839|297.679|0.697|34.226423|-79.972841
SC|45063|620L900US45063|State House District 63|68146141|146179|26.311|0.056|34.184745|-79.820637
SC|45064|620L900US45064|State House District 64|2130205520|267562806|822.477|103.307|33.711672|-80.300972
SC|45065|620L900US45065|State House District 65|1667423631|8770982|643.796|3.386|34.500833|-80.395852
SC|45066|620L900US45066|State House District 66|50724224|3177786|19.585|1.227|35.048228|-80.986658
SC|45067|620L900US45067|State House District 67|238380456|2485060|92.039|0.959|33.87042|-80.408171
SC|45068|620L900US45068|State House District 68|108603987|3358337|41.932|1.297|33.654654|-79.0377
